orig_index,Comment,clean_text,anomaly_score,cluster
12319,school told us this was happening the week before the test i have roughly 9 hours until i take it cheers,school told us this was happening the week before the test i have roughly 9 hours until i take it cheers,0.4588726343437605,23
15525,he specified one box exclusives in the market those exclusives are necessary in order to get subscribers if all the services are the same there wont be no point in services its like with netflix and diseny exclusive content but that is allowed to come out on blue ray from disney but not on netflix same thing for services,he specified one box exclusives in the market those exclusives are necessary in order to get subscribers if all the services are the same there wont be no point in services its like with netflix and diseny exclusive content but that is allowed to come out on blue ray from disney but not on netflix same thing for services,0.4588680990334502,18
17706,when your game turned pink after the render pipeline switch that was supposed to happen it seemed like you had forgotten to change all of the materials to the new rp materials it should be somewhere in edit inside the rendering urp convert all materials sorry if im wrong though good video,when your game turned pink after the render pipeline switch that was supposed to happen it seemed like you had forgotten to change all of the materials to the new rp materials it should be somewhere in edit inside the rendering urp convert all materials sorry if im wrong though good video,0.45882648236678514,20
14008,i actually pondered on how dragons would be able to breath fire and i brought the topic up to my mom i had the idea that they had to have an organ in their body that would produce a highly reactive gas or liquid and that when it was forced out it would either ignite from the oxygen or something else would ignite it internally which is where my mom got the idea that dragons would have a crop like chickens have and throughout a dragons lifetime they would eat rocks of flint that would go into that crop when the dragon needed to breath fire that crop would constrict extremely fast while the gasliquid came up igniting and sending out flames the dragons internals being protecting by a thick flame retardant mucus,i actually pondered on how dragons would be able to breath fire and i brought the topic up to my mom i had the idea that they had to have an organ in their body that would produce a highly reactive gas or liquid and that when it was forced out it would either ignite from the oxygen or something else would ignite it internally which is where my mom got the idea that dragons would have a crop like chickens have and throughout a dragons lifetime they would eat rocks of flint that would go into that crop when the dragon needed to breath fire that crop would constrict extremely fast while the gasliquid came up igniting and sending out flames the dragons internals being protecting by a thick flame retardant mucus,0.4588172293607996,17
18321,good interview but as someone who has already know the concept of data science and machine learning im actually interested to know what are the differences between a data scientist and a ml engineer hope this question will be answered in a future video,good interview but as someone who has already know the concept of data science and machine learning im actually interested to know what are the differences between a data scientist and a ml engineer hope this question will be answered in a future video,0.4588016092302897,22
16735,esta película es excelente fue filmada en méxico cuernavaca durango tepoztlán y los estudios churubusco de la ciudad de méxico además de contar con extraordinarios actores estadounidenses yul brynner charles bronson steve mcqueen o james coburn también contó con magníficos actores mexicanos jorge martínez de hoyos enrique lucero o rosenda monteros,esta película es excelente fue filmada en méxico cuernavaca durango tepoztlán y los estudios churubusco de la ciudad de méxico además de contar con extraordinarios actores estadounidenses yul brynner charles bronson steve mcqueen o james coburn también contó con magníficos actores mexicanos jorge martínez de hoyos enrique lucero o rosenda monteros,0.45879072517488984,7
420,yes you definitely need to fill the lighter with fluid they are shipped empty for safety reasons the smoke you were getting was because you were burning up the dry wick,yes you definitely need to fill the lighter with fluid they are shipped empty for safety reasons the smoke you were getting was because you were burning up the dry wick,0.4586957066777578,20
2111,if building a second brain sounds interesting to you and youd like to know more you can buy tiagos book on amazon here  or take it further and join tiagos building a second brain course,if building a second brain sounds interesting to you and youd like to know more you can buy tiagos book on amazon here or take it further and join tiagos building a second brain course,0.45866115414852526,16
2951,as a goth i wear cooltoned makeup often especially on the eyes but i totally get why not everybody loves it i want to say that the lips looks beautiful on you,as a goth i wear cooltoned makeup often especially on the eyes but i totally get why not everybody loves it i want to say that the lips looks beautiful on you,0.4586501975045494,24
15999,star trek resurgence is still scheduled for this year and it was previously revealed by geoff keighley,star trek resurgence is still scheduled for this year and it was previously revealed by geoff keighley,0.4586268382284249,11
13980,some people still ask why are there still apes or monkeys it should be obvious that such people lack an understanding of what evolution is and how it works apparently someone told such people that humans evolved from apes and from that due to their lack of education they assumed that all apes were supposed to evolve into humans that is not how evolution works but creationists have no interest in learning anything other than creation mythology they might just as well have asked if dogs are descended from wolves why are there still wolves or even if americans came from europe why are there still europeans just as dogs descended from a population of wolves so too did humans evolve from one particular population of apes what we know is that the first apes evolved in africa about 25 million years ago from a population of old world monkeys whereas monkeys run on all four feet across the tops of branches apes evolved the ability to swing arm over arm from branch to branch evolution works to make each species best suited to their environment for apes that environment was the forest and they are well suited for it at one time there were about 30 different species of apes in those forests had environmental conditions remained the same we would still see forests covering the whole african continent however conditions did not stay the same the climate became drier as a result forested areas shrank in size and were replaced by grasslands the african savanna with just a few scattered trees the shrinking forests put different ape species in competition with each other and many went extinct then about 6 or 7 million years ago one population of apes split with some of them opting for life on that open savanna all apes are capable of walking upright they are just not comfortable doing so for long periods of time recent experiments with trained chimps on a treadmill have shown that for them walking upright was more efficient in terms of energy expended than quadrupedal walking chimps and other apes though must shift their weight from side to side while walking bipedaly that savanna environment favored skeletal changes that placed the knees directly under the center of gravity by about 4 mya our ancestral australopithecines had almost the same pelvis femur knees and feet as modern humans that gave them a smooth stride that was efficient for long distance travel they did however retain long arms and curved fingers enabling them to climb a tree when danger threatened the apes that remained in a forest environment were under little pressure to change they became the ancestors of todays chimps and bonobos those living in the open were presented challenges not experienced by woodland apes and that required greater intelligence and cooperation to overcome them it set their descendants on a different evolutionary trajectory that culminated in us,some people still ask why are there still apes or monkeys it should be obvious that such people lack an understanding of what evolution is and how it works apparently someone told such people that humans evolved from apes and from that due to their lack of education they assumed that all apes were supposed to evolve into humans that is not how evolution works but creationists have no interest in learning anything other than creation mythology they might just as well have asked if dogs are descended from wolves why are there still wolves or even if americans came from europe why are there still europeans just as dogs descended from a population of wolves so too did humans evolve from one particular population of apes what we know is that the first apes evolved in africa about 25 million years ago from a population of old world monkeys whereas monkeys run on all four feet across the tops of branches apes evolved the ability to swing arm over arm from branch to branch evolution works to make each species best suited to their environment for apes that environment was the forest and they are well suited for it at one time there were about 30 different species of apes in those forests had environmental conditions remained the same we would still see forests covering the whole african continent however conditions did not stay the same the climate became drier as a result forested areas shrank in size and were replaced by grasslands the african savanna with just a few scattered trees the shrinking forests put different ape species in competition with each other and many went extinct then about 6 or 7 million years ago one population of apes split with some of them opting for life on that open savanna all apes are capable of walking upright they are just not comfortable doing so for long periods of time recent experiments with trained chimps on a treadmill have shown that for them walking upright was more efficient in terms of energy expended than quadrupedal walking chimps and other apes though must shift their weight from side to side while walking bipedaly that savanna environment favored skeletal changes that placed the knees directly under the center of gravity by about 4 mya our ancestral australopithecines had almost the same pelvis femur knees and feet as modern humans that gave them a smooth stride that was efficient for long distance travel they did however retain long arms and curved fingers enabling them to climb a tree when danger threatened the apes that remained in a forest environment were under little pressure to change they became the ancestors of todays chimps and bonobos those living in the open were presented challenges not experienced by woodland apes and that required greater intelligence and cooperation to overcome them it set their descendants on a different evolutionary trajectory that culminated in us,0.4585981276889291,17
13979,some people still ask why are there still apes or monkeys it should be obvious that such people lack an understanding of what evolution is and how it works apparently someone told such people that humans evolved from apes and from that due to their lack of education they assumed that all apes were supposed to evolve into humans that is not how evolution works but creationists have no interest in learning anything other than creation mythology they might just as well have asked if dogs are descended from wolves why are there still wolves or even if americans came from europe why are there still europeans just as dogs descended from a population of wolves so too did humans evolve from one particular population of apes what we know is that the first apes evolved in africa about 25 million years ago from a population of old world monkeys whereas monkeys run on all four feet across the tops of branches apes evolved the ability to swing arm over arm from branch to branch evolution works to make each species best suited to their environment for apes that environment was the forest and they are well suited for it at one time there were about 30 different species of apes in those forests had environmental conditions remained the same we would still see forests covering the whole african continent however conditions did not stay the same the climate became drier as a result forested areas shrank in size and were replaced by grasslands the african savanna with just a few scattered trees the shrinking forests put different ape species in competition with each other and many went extinct then about 6 or 7 million years ago one population of apes split with some of them opting for life on that open savanna all apes are capable of walking upright they are just not comfortable doing so for long periods of time recent experiments with trained chimps on a treadmill have shown that for them walking upright was more efficient in terms of energy expended than quadrupedal walking chimps and other apes though must shift their weight from side to side while walking bipedaly that savanna environment favored skeletal changes that placed the knees directly under the center of gravity by about 4 mya our ancestral australopithecines had almost the same pelvis femur knees and feet as modern humans that gave them a smooth stride that was efficient for long distance travel they did however retain long arms and curved fingers enabling them to climb a tree when danger threatened the apes that remained in a forest environment were under little pressure to change they became the ancestors of todays chimps and bonobos those living in the open were presented challenges not experienced by woodland apes and that required greater intelligence and cooperation to overcome them it set their descendants on a different evolutionary trajectory that culminated in us,some people still ask why are there still apes or monkeys it should be obvious that such people lack an understanding of what evolution is and how it works apparently someone told such people that humans evolved from apes and from that due to their lack of education they assumed that all apes were supposed to evolve into humans that is not how evolution works but creationists have no interest in learning anything other than creation mythology they might just as well have asked if dogs are descended from wolves why are there still wolves or even if americans came from europe why are there still europeans just as dogs descended from a population of wolves so too did humans evolve from one particular population of apes what we know is that the first apes evolved in africa about 25 million years ago from a population of old world monkeys whereas monkeys run on all four feet across the tops of branches apes evolved the ability to swing arm over arm from branch to branch evolution works to make each species best suited to their environment for apes that environment was the forest and they are well suited for it at one time there were about 30 different species of apes in those forests had environmental conditions remained the same we would still see forests covering the whole african continent however conditions did not stay the same the climate became drier as a result forested areas shrank in size and were replaced by grasslands the african savanna with just a few scattered trees the shrinking forests put different ape species in competition with each other and many went extinct then about 6 or 7 million years ago one population of apes split with some of them opting for life on that open savanna all apes are capable of walking upright they are just not comfortable doing so for long periods of time recent experiments with trained chimps on a treadmill have shown that for them walking upright was more efficient in terms of energy expended than quadrupedal walking chimps and other apes though must shift their weight from side to side while walking bipedaly that savanna environment favored skeletal changes that placed the knees directly under the center of gravity by about 4 mya our ancestral australopithecines had almost the same pelvis femur knees and feet as modern humans that gave them a smooth stride that was efficient for long distance travel they did however retain long arms and curved fingers enabling them to climb a tree when danger threatened the apes that remained in a forest environment were under little pressure to change they became the ancestors of todays chimps and bonobos those living in the open were presented challenges not experienced by woodland apes and that required greater intelligence and cooperation to overcome them it set their descendants on a different evolutionary trajectory that culminated in us,0.4585981276889291,17
14711,he is only the person in the tedx talks who stood in a same place in the whole video,he is only the person in the tedx talks who stood in a same place in the whole video,0.4585771097786535,21
4152,“due to this glitch we have disabled cubes”,“due to this glitch we have disabled cubes”,0.4585662195989446,3
10996,albino snakes are probably one of the most common snake morphs seen in captive bred individuals they’re not hard to come by at all also all the snakes you showed had black eyes albinos have red eyes so none of those snakes were actually albino most albino snakes i’ve seen aren’t pure white either they often have some yellow on them as well see albino burmese pythons hognose snakes and checkered garter snakes to name a few,albino snakes are probably one of the most common snake morphs seen in captive bred individuals they’re not hard to come by at all also all the snakes you showed had black eyes albinos have red eyes so none of those snakes were actually albino most albino snakes i’ve seen aren’t pure white either they often have some yellow on them as well see albino burmese pythons hognose snakes and checkered garter snakes to name a few,0.45853773030411954,17
14699,right when i got into my first cs class in college i was expecting to learn a bunch of programming languages but in reality we just learnt only the concepts and wrote a 10 line program in c for two days and never did any other programming that first cs class made me hate cs because the material was way too quick i started reading the first 3 chapters while taking detailed notes of every paragraph and then it got too overwhelming since i was spending nearly 10 hours for each chapter just taking notes each week i didn’t have enough time so i stopped reading the textbook all together and started to hate it because i was just memorizing the concepts without actually understanding their uses i understood how they worked but not at all their applications my advice read the textbook briefly and don’t read every word so that you won’t become overwhelmed and stop reading all together,right when i got into my first cs class in college i was expecting to learn a bunch of programming languages but in reality we just learnt only the concepts and wrote a 10 line program in c for two days and never did any other programming that first cs class made me hate cs because the material was way too quick i started reading the first 3 chapters while taking detailed notes of every paragraph and then it got too overwhelming since i was spending nearly 10 hours for each chapter just taking notes each week i didn’t have enough time so i stopped reading the textbook all together and started to hate it because i was just memorizing the concepts without actually understanding their uses i understood how they worked but not at all their applications my advice read the textbook briefly and don’t read every word so that you won’t become overwhelmed and stop reading all together,0.4585369406963419,13
7990,bruhh they really added realistic characters into roblox bros avatar looks like him in real life ,bruhh they really added realistic characters into roblox bros avatar looks like him in real life,0.4584987019763638,11
2598,if this doesn’t show how disgusting spoiled and wasteful we are as a society i don’t know what does,if this doesn’t show how disgusting spoiled and wasteful we are as a society i don’t know what does,0.45841279472296476,5
415,there was also another problem with the fitbit when some of the straps would irritate your skin and leave a rash and still the company hasnt dealt with it yet,there was also another problem with the fitbit when some of the straps would irritate your skin and leave a rash and still the company hasnt dealt with it yet,0.4583960255701653,18
15546,i believe most exclusives will be timed exclusives companies like nintendo will never ever have their first party titles on other platforms,i believe most exclusives will be timed exclusives companies like nintendo will never ever have their first party titles on other platforms,0.4582527340257993,18
10233,indonesia is a country that is rich in culture and indonesia has many unique features that are different from other countries indonesia has 17000 islands and more yhan 300 ethnic or tribal groups to be precise there are 1340 tribes ranging from natural beauty regional languages traditional dances traditional clothes traditional houses are different indonesia also has 718 regional languages ​​spread throughout indonesia indonesia is the country with the largest muslim population in the world namely 869 of the population of 275 million people indonesia is in the 4th position in the most population in the world ‌indonesia has 6 official religions namely islam christianity catholicism buddhism hinduism and confucianism majority of muslims but we can live side by side and respect each other because we have the basic of the pancasila state which is bhinneka tunggal ika the meaning is that even though we are different but in essence the indonesia nation remains one unit likewise with different tribes we are still different united live in peace ‌ if you want to know indonesia more deeply we will give some suggestions to react for us too we will always appreciate that 1 wonderful indonesia emerald of the equator 2 geography now indonesia 3 10 best places to visit in indonesia 4 indonesia has been named the number 1 most beautiful country in the world by forbes international thanks for the appreciation we will be watching if you will react for us best regard from indonesia stay healthy gbu  ‌,indonesia is a country that is rich in culture and indonesia has many unique features that are different from other countries indonesia has 17000 islands and more yhan 300 ethnic or tribal groups to be precise there are 1340 tribes ranging from natural beauty regional languages traditional dances traditional clothes traditional houses are different indonesia also has 718 regional languages ​​spread throughout indonesia indonesia is the country with the largest muslim population in the world namely 869 of the population of 275 million people indonesia is in the 4th position in the most population in the world ‌indonesia has 6 official religions namely islam christianity catholicism buddhism hinduism and confucianism majority of muslims but we can live side by side and respect each other because we have the basic of the pancasila state which is bhinneka tunggal ika the meaning is that even though we are different but in essence the indonesia nation remains one unit likewise with different tribes we are still different united live in peace ‌ if you want to know indonesia more deeply we will give some suggestions to react for us too we will always appreciate that 1 wonderful indonesia emerald of the equator 2 geography now indonesia 3 10 best places to visit in indonesia 4 indonesia has been named the number 1 most beautiful country in the world by forbes international thanks for the appreciation we will be watching if you will react for us best regard from indonesia stay healthy gbu ‌,0.4582137558545502,2
8294,timestamps spanish 0001 avance 0529 esponja de uretano 0902 golpeteo de cuchara de madera 1120 bola de erizo penetrante 1537 toque de micrófono de mino ware 1904 juguetes para gatos pelota 2327 cubierta de micrófono esponjoso 2611 velcro 2913 velcro esponja de uretano 3041 mini estera de plástico para rascar 3437 ​​aplastado orbeez 4421 toque de uñas en la mesa primera persona 4927 hisopo limpieza de oídos penetrante 5458 adhesivo antideslizante 5844 alfombrilla de silicona 10324 teclado estilo máquina de escribir sonidos de escritura 10912 golpeteo de azulejos de mosaico 11317 fieltro rascándose 11855 tinsel limpiador de tuberías 12300 notas adhesivas primera persona 12639 golpeteo de caja de iphone 13103 arena cinética grabada con auriculares tenedor de madera 13836 almohadilla para pelar burbujas masaje de oídos penetración 14458 esponja 15240 material de amortiguación golpeteo con los dedos 15424 cepillo de aseo cubierta de esponja para micrófono 15938 lentejuelas 20647 toque del ratón sonido de clic 20845 golpeteo de dedos con esponja de maquillaje de silicona 21200 squeeze ball envoltura de plástico primera persona 21633 iphone 13 pro tocando 21934 micrófono brushing mic scratching 22249 bolsa de nailon 22841 pop it primera persona 23028 prensa de arena cinética con cucharón de miel 23054 arena cinética inversa 23119 prensa de arena cinética con cucharón de miel 2× 23133 cepillo de aseo golpeteo con los dedos 23302 cepillo de aseo 23458 cubierta de micrófono esponjoso sello de mohair cepillado 23640 cubierta de micrófono esponjosa 23932 golpeteo de cubitos de hielo 24326 sonido arrugado 24753 grabación de cinta de holograma 24926 cinta de holograma 25146 almohadilla limpiadora de silicona penetrante 25612 arena cinética 30348 brazalete 30638 cepillo de rímel de silicona 31148 golpeteo de mini tapete de plástico,timestamps spanish 0001 avance 0529 esponja de uretano 0902 golpeteo de cuchara de madera 1120 bola de erizo penetrante 1537 toque de micrófono de mino ware 1904 juguetes para gatos pelota 2327 cubierta de micrófono esponjoso 2611 velcro 2913 velcro esponja de uretano 3041 mini estera de plástico para rascar 3437 ​​aplastado orbeez 4421 toque de uñas en la mesa primera persona 4927 hisopo limpieza de oídos penetrante 5458 adhesivo antideslizante 5844 alfombrilla de silicona 10324 teclado estilo máquina de escribir sonidos de escritura 10912 golpeteo de azulejos de mosaico 11317 fieltro rascándose 11855 tinsel limpiador de tuberías 12300 notas adhesivas primera persona 12639 golpeteo de caja de iphone 13103 arena cinética grabada con auriculares tenedor de madera 13836 almohadilla para pelar burbujas masaje de oídos penetración 14458 esponja 15240 material de amortiguación golpeteo con los dedos 15424 cepillo de aseo cubierta de esponja para micrófono 15938 lentejuelas 20647 toque del ratón sonido de clic 20845 golpeteo de dedos con esponja de maquillaje de silicona 21200 squeeze ball envoltura de plástico primera persona 21633 iphone 13 pro tocando 21934 micrófono brushing mic scratching 22249 bolsa de nailon 22841 pop it primera persona 23028 prensa de arena cinética con cucharón de miel 23054 arena cinética inversa 23119 prensa de arena cinética con cucharón de miel 2× 23133 cepillo de aseo golpeteo con los dedos 23302 cepillo de aseo 23458 cubierta de micrófono esponjoso sello de mohair cepillado 23640 cubierta de micrófono esponjosa 23932 golpeteo de cubitos de hielo 24326 sonido arrugado 24753 grabación de cinta de holograma 24926 cinta de holograma 25146 almohadilla limpiadora de silicona penetrante 25612 arena cinética 30348 brazalete 30638 cepillo de rímel de silicona 31148 golpeteo de mini tapete de plástico,0.4581529512498976,7
5023,i love it to have the options for the slower flash storage and ram with more capacities i am ready to live with the consequences of slow swap files but if the macbook has enough ram swapping things shouldnt be the issue,i love it to have the options for the slower flash storage and ram with more capacities i am ready to live with the consequences of slow swap files but if the macbook has enough ram swapping things shouldnt be the issue,0.45813537104515967,18
3125,636 yeah she should’ve tested the henna before because henna usually stays for a week few days depends how long you keep it on for or how much you apply i also think that instead of rubbing it off paper she should’ve washed her face every time i get henna done on my hands i wash my hands i don’t wipe it off some people wipe it off too but wiping is better for your hands when you apply henna you should wash your face maybe cause she didn’t wash her face it turned out like or maybe because she should’ve just tested it out,636 yeah she should’ve tested the henna before because henna usually stays for a week few days depends how long you keep it on for or how much you apply i also think that instead of rubbing it off paper she should’ve washed her face every time i get henna done on my hands i wash my hands i don’t wipe it off some people wipe it off too but wiping is better for your hands when you apply henna you should wash your face maybe cause she didn’t wash her face it turned out like or maybe because she should’ve just tested it out,0.45811826262861693,24
9964,очень красивое мороженое хочу прямо сейчас ,очень красивое мороженое хочу прямо сейчас,0.45811561553858376,19
11590,659 discrepo mucho con eso a pesar de que las votaciones ya no sean en twitter se puede seguir influenciando a la gente desde ahí porque siempre habrá gente que mire twitter para ver las opiniones de sus youtubers favoritos sobre el evento,659 discrepo mucho con eso a pesar de que las votaciones ya no sean en twitter se puede seguir influenciando a la gente desde ahí porque siempre habrá gente que mire twitter para ver las opiniones de sus youtubers favoritos sobre el evento,0.45808025584739426,7
13261,what nobody is talking about is “the leads” when a search warrant is presented to a judge the affiant explains exactly what they’re looking for and where to find it the person or persons or tipsters on this sealed affidavit has intimate knowledge of what could be found taken and where it could be located in that supersecure gigantic complex of maralago was it a close personal lawyer ivanka or jared melania wesselberg eric don jr or donald himself as part of a pending plea deal…somebody was pressed out big time to give away the information used in the statement of probable cause and i wonder what charges are pending for those people as well,what nobody is talking about is “the leads” when a search warrant is presented to a judge the affiant explains exactly what they’re looking for and where to find it the person or persons or tipsters on this sealed affidavit has intimate knowledge of what could be found taken and where it could be located in that supersecure gigantic complex of maralago was it a close personal lawyer ivanka or jared melania wesselberg eric don jr or donald himself as part of a pending plea deal…somebody was pressed out big time to give away the information used in the statement of probable cause and i wonder what charges are pending for those people as well,0.4580550464137761,5
11038,it was around the summer of 1974 when a friend and i went to the fresno zoo as we approached the hippo area we could see one in the water we watched it for a little while then started to walk away when suddenly this little baby hippo head broke the surface of the water needless to say we were captivated by this tiny baby hippo that was frolicking in the water around its mother we could hardly tear our eyes away from the delightful sight later that night the local news show had a report about the new baby hippo that had just been born at the zoo that day that baby hippo was one of the most adorable baby animals ive ever seen,it was around the summer of 1974 when a friend and i went to the fresno zoo as we approached the hippo area we could see one in the water we watched it for a little while then started to walk away when suddenly this little baby hippo head broke the surface of the water needless to say we were captivated by this tiny baby hippo that was frolicking in the water around its mother we could hardly tear our eyes away from the delightful sight later that night the local news show had a report about the new baby hippo that had just been born at the zoo that day that baby hippo was one of the most adorable baby animals ive ever seen,0.4578774899958495,17
1821,i know at least 5 ways to deal with them 1 never take their words personally always have this suspicion in mind that they do not wish good for you so you shouldnt trust their opinion of you 2 dont compete with them it is futile and drains your energy 3 if they attack you stay calm indifferent and if possible give them a sneaky compliment the odds are they are used to people attacking them back and it takes them off guard when you see the positive things in them rather than the negative 4 dont become them if they are negative be positive if they lie tell the truth if they speak behind your back speak to their face always lead with example because they might not simply have the skills to do that 5 do not trust them dont tell them personal details about your life or things they could use against you keep your distance and value your boundaries protect yourself,i know at least 5 ways to deal with them 1 never take their words personally always have this suspicion in mind that they do not wish good for you so you shouldnt trust their opinion of you 2 dont compete with them it is futile and drains your energy 3 if they attack you stay calm indifferent and if possible give them a sneaky compliment the odds are they are used to people attacking them back and it takes them off guard when you see the positive things in them rather than the negative 4 dont become them if they are negative be positive if they lie tell the truth if they speak behind your back speak to their face always lead with example because they might not simply have the skills to do that 5 do not trust them dont tell them personal details about your life or things they could use against you keep your distance and value your boundaries protect yourself,0.4578456950624135,5
13775,давно не было таких композиций когда хочешь постоянно ставить трэк ребят спасибо за отличное летнее настроение очень порадовал русский язык в песне,давно не было таких композиций когда хочешь постоянно ставить трэк ребят спасибо за отличное летнее настроение очень порадовал русский язык в песне,0.4578247215439901,19
5244,they will probably shift the magsafe connection down a little to make room for the bigger camera bump,they will probably shift the magsafe connection down a little to make room for the bigger camera bump,0.45777089529778975,20
18301,b the weighted sum of input is calculated athe bias is added cthe specific neuron is added dthe result is feed to an activation function,b the weighted sum of input is calculated athe bias is added cthe specific neuron is added dthe result is feed to an activation function,0.45773995975133297,16
5379,i have google pixel 6 and when i listen to music the voice drops i just installed android 13 and the voice is the same again,i have google pixel 6 and when i listen to music the voice drops i just installed android 13 and the voice is the same again,0.45771094251461836,18
5311,auto update has a 14 week delay by apple’s own admission so checking for updates manually is important if you want timely updates,auto update has a 14 week delay by apple’s own admission so checking for updates manually is important if you want timely updates,0.45770868309180013,18
11053,500 its usually not a vulture its a condor or a andean condor,500 its usually not a vulture its a condor or a andean condor,0.45767992550284453,17
6118,number one lil durk is and always be untouchable and he is real he doesnt need to explain because nba is wrong both are powerful artist and i hope they can squash it,number one lil durk is and always be untouchable and he is real he doesnt need to explain because nba is wrong both are powerful artist and i hope they can squash it,0.45767886821778436,21
9552,yan yung request ko na seafoods mukbang yummy,yan yung request ko na seafoods mukbang yummy,0.4576639280816282,2
2013,me han abierto mi comprensión y entendimiento gracias,me han abierto mi comprensión y entendimiento gracias,0.4576477744661879,7
18061,i guess you cant teach selfdriving cars using rl in the real world punishing them if they collide would be a little too late so i would guess that rl is used only in lab simulations and then later in the real world these systems are only performing the task without actively using rl do i get it right,i guess you cant teach selfdriving cars using rl in the real world punishing them if they collide would be a little too late so i would guess that rl is used only in lab simulations and then later in the real world these systems are only performing the task without actively using rl do i get it right,0.4576327699073047,9
2373,excellent cryptonaire course here is a complete beginner guide i now have a core understanding of how to start trading forex learn what forex is what we trade how to make money trading forex thanks for sharing this insightful tips,excellent cryptonaire course here is a complete beginner guide i now have a core understanding of how to start trading forex learn what forex is what we trade how to make money trading forex thanks for sharing this insightful tips,0.4576304104394296,13
13308,i disagree and heres what i think the real problem islegitimate law firms with good reputations dont want to be remembered as the agency who represented benedict donald,i disagree and heres what i think the real problem islegitimate law firms with good reputations dont want to be remembered as the agency who represented benedict donald,0.45762956526140414,5
91,i wish that when people talked about types of skin damage theyd acknowledge what that looks like for people with darker skin we dont get red rashes after sunburn even my darkest bruises are often difficult to spot because of hyperpigmentation the stages of healing for cuts looks vastly different because we dont see the same change in colors around the wound sight not to mention when you look for images to identify clinical signs 99 of those images are of lighter skin and only marginally helpful to us looking to identify potentially serious medical issues,i wish that when people talked about types of skin damage theyd acknowledge what that looks like for people with darker skin we dont get red rashes after sunburn even my darkest bruises are often difficult to spot because of hyperpigmentation the stages of healing for cuts looks vastly different because we dont see the same change in colors around the wound sight not to mention when you look for images to identify clinical signs 99 of those images are of lighter skin and only marginally helpful to us looking to identify potentially serious medical issues,0.4576003737550392,17
14316,this is so helpful weve been doing thermodynamics as uni but i tend to sit in letcures with my eyes glazed over because i didnt fully understand the basics when we first learned them so anything more complicated is too confusing,this is so helpful weve been doing thermodynamics as uni but i tend to sit in letcures with my eyes glazed over because i didnt fully understand the basics when we first learned them so anything more complicated is too confusing,0.45757665209285975,9
14979,so my university currently has both software engineering and computer science both majors are pretty much the same thing and the only difference is about 3 or 4 classes for example for the data structures and algorithms course there is cis 350 theory based and cis 3501 se side of the class also the core requirements has se majors take se 2 after se 1 while cs majors only take se 1 so its really the same degree same requirements only difference is a couple of classes that are very similar,so my university currently has both software engineering and computer science both majors are pretty much the same thing and the only difference is about 3 or 4 classes for example for the data structures and algorithms course there is cis 350 theory based and cis 3501 se side of the class also the core requirements has se majors take se 2 after se 1 while cs majors only take se 1 so its really the same degree same requirements only difference is a couple of classes that are very similar,0.4575618730953427,13
7021,this narrator has the most calming and lovely voice,this narrator has the most calming and lovely voice,0.4575310182764474,24
2987,this was crazy i used different colors for the different lines for each thing like the nose was florescent orange the circles for the skull were turquoise the sunglasses area for the eyes were hot pink and the box for the mouth is grass green then i did as you did and used black to put in the features oh the shoulders and neck on the one from the side are turquoise it sounds like it would be a huge mess but i used the colors to make key saying what color is for what structure and hmmmmif i keep practicing this i will gain so much so fast and i eat shading out aside from some hair she looks bonkers but as long as i understand it hey my sketchbook is colorful,this was crazy i used different colors for the different lines for each thing like the nose was florescent orange the circles for the skull were turquoise the sunglasses area for the eyes were hot pink and the box for the mouth is grass green then i did as you did and used black to put in the features oh the shoulders and neck on the one from the side are turquoise it sounds like it would be a huge mess but i used the colors to make key saying what color is for what structure and hmmmmif i keep practicing this i will gain so much so fast and i eat shading out aside from some hair she looks bonkers but as long as i understand it hey my sketchbook is colorful,0.4575262556105381,24
11586,me parecio interesante ahora creo que habra menos fallos en votaciones e influencias como en twitter,me parecio interesante ahora creo que habra menos fallos en votaciones e influencias como en twitter,0.4574897011070335,7
11071,pretty sure the shape shifter was a new species of deep sea squid there are various squids that have wedded tentacles such as the vampire squid also the ghost squid is a magnapinna squid no doubts about it it doesnt any different from any maganapinna squid ive ever seen their nick name is bigfin for a reason,pretty sure the shape shifter was a new species of deep sea squid there are various squids that have wedded tentacles such as the vampire squid also the ghost squid is a magnapinna squid no doubts about it it doesnt any different from any maganapinna squid ive ever seen their nick name is bigfin for a reason,0.45731516992684773,17
9663,his food makes me hungry but his smile makes my day,his food makes me hungry but his smile makes my day,0.45730931060397706,12
